PropertyName,link,rating,review,date
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",5.0,,in the last week
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",3.0,,3 weeks ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",5.0,,2 months ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",2.0,,4 months ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",5.0,,7 months ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",4.0,,a year ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",2.0,,2 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",4.0,,2 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",5.0,,2 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",4.0,,2 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",5.0,,2 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",5.0,,2 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",4.0,,2 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",1.0,,2 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",3.0,,2 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",5.0,,2 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",4.0,,3 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",4.0,,6 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",2.0,,5 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",1.0,,5 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",1.0,,5 years ago
University View,"https://www.google.com/search?q=University+View+Student+Housing,+8204+Baltimore+Ave,+College+Park,+MD+20740,+United+States&ludocid=2502046457941994787#lrd=0x89b7c6a41fe9398b:0x22b90dff41282d23,1",5.0,,5 years ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Great apartment complex. Management is great. The employees working in the front office are very helpful always. The events that they make are good as well.,a week ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,"I have lived here for a month and really like the property and what is has to offer. Great location and very clean amenities. I will say that maintenance and staff is very nice but also very unorganized. Moving in to the apartment we had about 7 or 8 maintenance requests that were not properly fixed until almost 3 weeks of living here. Overall, great property and clean rooms. I would recommend updating some appliances and counter tops.",4 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"Don't trust other reviews. The Venue puts your name in some raffle for  sub par concert tickets in exchange for 5 star reviews. This place is trashed 100% of the time. I don't remember getting to the elevator without sharing it with puke, garbage, or any other substance. On top of that, its overpriced. 4 people paying 635 for a cramped living space is absolute garbage, and then they'll charge you overages (even though management says that almost never happens).   When moving out each of us gets over $100 in fines for the most ridiculous reasons. I was charged $25 to clean my bathroom even though I keep my room/items flawless. I get it, your looking for a place to party, but save yourself the trouble and go to Malibu. All in all, this is just another overpriced establishment with terrible management who is just looking to take advantage of naive college kids.",3 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"Find some where else. I subleased my room from someone who was charged a $300 subleasing fee. I stayed there for 7 months and was charged for carpet replacement in the halls and stairway, living on the first floor I never had to use the stairs because unfortunately i didn't get to know my roommates well enough and to be charged a move out fee when I renewed my lease is upsetting cause I shouldn't have had to move in the first place (looking forward to seeing the bill when I move this time since I was wise enough not to renew for another year). They also give you a list of things to have cleaned prior to moving out but they will still charge you a cleaning fee.  The amenities are great if you don't work and have time to take advantage. The front office has poor customer service skills and unorganized. Have had my car towed from my own place with the sticker on and was still expected to pay the tow fee (no reimbursement was made) I did get a discounted rate after several calls to the office were made.",7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"BE CAREFUL! when you fill out a application, they will put it on a lease and make you give them money! Please be careful when filling out this application.",2 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"Apartments are way overpriced for what they give you. Many parties which is alright but, your neighbors WILL steal your things and the venue won't do anything about it. Also the front desk girl Bria is soooo rude and very unhelpful. When asked anything shes gets rude and snotty but let a parent walk in and she's a blooming flower. Ive even asked if I can schedule an appointment or get a number to speak with the manager and she told me a lie that says ""the manager doesn't have a # all calls come through here"" Ive asked to transfer many times to a new apartment within the venue complex and Ive been told each time I ask that ""we are 98% full"" Every Time there is throwup on the elevator or floors. They also change policies everytime there is a party, saying you cant bring guests and everyone has to have a wristband. YOU ARE WASTING YOUR MONEY OR PARENTS MONEY LIVING HERE. THey only care about you as a # to fill their apartment quotas.",a month ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"Don't trust reviews. They offer slices of pizza and t shirts in exchange for 5 star google reviews to college kids who just want free stuff. Shady enough for a place that will charge false damage claims and increase utilities ""overages"" once you've moved out and don't have any sort of proof. Highest overage I've ever had was $3, and on the month I move out (1 roomate was gone and the other had a full time job) we each get charged $25. Don't fool yourself with the tour here or the office staff, as it's all a mirage. Buyer Beware",5 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"My son has recently had two packages come to his door and they were both stolen. Poor security from the Venue. If they cared, they would hold packages until the student picked them up. But, ""It's not their problem.""",3 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"Do you want to get charged with ridiculous fees when you move out? If you don't then look anywhere else near USF. The gym has been broken for 8 months already, the equipment provided is absolutely terrible, the elevators break every other month and the place overall is always trashed. It is clear that people that don't live here use the amenities and they don't care about them. The printers in the computer room don't ever work, the software installed in the computers is not advanced enough so if you are trying to use programs that are needed for your classes don't even think about going there.",4 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"The community and atmosphere here was incredible during my time here. The pool, gym and other amenities are very close and accessible almost all the time. Very good place to live for the price!",7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Place is right across the street from USF and many other places making it easy for people without transportation. Rooms are cozy and they have amenities like a pool and gym as well. Nice place. Would definitely recommend.,6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"Terrible... The internet works less than half of the time, maintenance doesn't come after 1 week when the request is placed.. I seriously can't believe Elauwit is the internet provider having those terrible reviews (their internet is seriously B A D), I mean where is my money going! The only good thing this place has is the pool, look elsewhere if you are trying to get a comfortable living..",4 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,"Great place to start your first year off campus. Close to Fletcher, 42nd street is a popular place for social purposes. Venue has a great pool and friendly staff.",6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"These apartments are really cool. If you are cool, then you should live at Venue. If you're not cool, you should also live there. Everyone should live there.",6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,"Amazing place to live for college students. Everything is included, it's close to campus and the amenities are great. I would definitely recommend this place to anyone looking for an all inclusive experience.",7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,"Ok, best thing is the dog park! If you have dogs, you know that restless dogs = unhappy dogs = destroyed shoes/furniture/whatever they can reach. A year ago, your options were to drive to a dog park or walk over to a fenced deserted piece of land. Now we get to walk over to a super shaded, legit park with water and toys, and most of the time, other dogs. 30 minutes of play, including the walk over = happy tired dogs and intact belongings.",7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"My first time going there was nothing but a great experience. The customer service at The Venue is outstanding, they helped with all the questions I had. Living here is Awesome!",7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Very nice pool. Everyone here has treated me very well. Everything looks brand new here too. Well kept.,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,The location is prime. The pool can be a great place to meet people. You also can't go wrong with having a volleyball net and dog park where you live!,6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"This place is beyond horrible. The staff and management are a joke. They hire students as maintenance staff that clearly don't know what they are doing. If you need something fixed urgently don't count on them fixing it promptly. The prices are ridiculously high and certainly not worth the aggravation from noisy neighbors, rude staff, and deteriorating living conditions. Overall bad living experience!!! Don't move here",8 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,The Venue at north campus is an amazing place! It's perfect for USF students! The living accommodations are outstanding and really comfortable! I highly recommend The Venue to any USF student!,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"The venue has all you can ask for. Comfortable living, friendly neighbors, a sweet pool, and other execode festivities that make it an awesome living place.",6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,This place is so look cheaper than the price. The rooms are nasty. The carpet is so dirty and you even can see the color of the carpet is changed from brown to dark brown or black. The bath old and dirty as well. I moved from Missouri and I didn't have time to come to see the place so when I saw the pictures online I said oh yeah this place is looks good but what you see it's completely different from what it actually is. Every time I ask the manager to do something for me like change the key for me because it doesn't open the dorr they tell me come back next week. It's just waste of time and money to be here. The apartment and people here are so loud.  I can hear people behind my window and  they are passing. Usually they have party every weekend and if you would like to have a quiet place this is not the place to live. Oh btw my laundry smells gross and I told them to come to see what's going on with it because I was subleasing from someone and all left for summer so I asked them to come to clean it or see what is going on with it they just said we can't clean it. I said then come see what's wrong with it they said if it's work fine then it doesn't have any problem. Overall I think here is junk.,8 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Lived here last summer and had a blast. Definitely the place to be if you want a somewhat stereotypical college experience,6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,This is an awesome apartment complex!! All the coolest people live there. 😎,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"I've lived here for 6 months now and I love it! I can walk to classes at USF if I want, and there are always fun events happening for residents like pool parties, free food, and special events. The staff in the office are really friendly and are always willing to help me anytime I need. The rent includes a fully furnished apartment and all the utilities so it's awesome only having one payment. Definitely recommend and will be resigning for the next school year!",a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,Will never recommend this place not live here. Horrible customer service. Does try to make the process for college students easy. The manager there and the people in the office don't care about people's time either. Long story short don't go there to live!,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Its an amazing place!! Really convenient location and a friendly environment:),7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"Great place to stay! The pool is awesome, there's always something fun going on here!",6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,This is a wonderful place to live at.. It's close to campus and always has events and prizes that they give out throughout the year. I was living at another place not too far away and the staff there didn't treat me nearly as nice as the staff here. If you're looking to find a place close to campus you should definitely consider living here.,a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,It was a great pool game and a pretty cool club house. Friendly guys as well.,6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,"I lived at many different places around USF, and Venue has been my favorite so far. It has a good vibe and friendly staff that is very understanding. They also routinely do check ups and allow for a great student experience. They are a well known company (grey star) and they definitely make students their priority.",a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,It was very nicely laid out. Very enjoyable view!,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"Honestly i heard some bad stuff about the venue before i stared living here. After living here i wouldn't live anywhere else. This is where the social life is. If you want the work hard play hard environmwnt, the venue is your place.",7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Great experience. Worked hard to fulfill everything I needed,6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,I had an amazing experience here. Staff was very helpful and friendly.,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,I love this placeThe pool is awesomeAnd the people you meet will make it worth it!!,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"Awesome staff and even petter pool parties, can't wait to live there next year",6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,"The venue is so luxurious, staff are so friendly and everything is easily found. Starbucks is my fav thing",7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,Venue at North Campus is a Terrible and Terrible Place!,8 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,The customer service here is great and I would reccomend this apartment complex to anyone.,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,"The venue is a nice modern place to live, I definetly would enjoy the social life.",7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,The customer service is good.  The area is great,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Great staff. I had an amazing experience living here.,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"Great experience, I loved living there. 10/10 would live again!",7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"I've been living at Venue for almost two years now and I have to say, so far it's been the best out of all of the apartments I've stayed at. Maintenance is really good about helping you out with whatever you need and the staff are super helpful and friendly :) Looking forward to living here for another year.",a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,North campus is an amazing apartment. It is close to campus and reasonable price.,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Really cool place!! Love hanging out at the awesome pool area!,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,The staff is super friendly and nice! The upgrades are great,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,Venue is a good place with good staff. S/O to Cody Brown,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"One of the best complexes for USF students, close by, well priced, fun place to live",6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,New fav place! Very modern and cool.,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"This apartment complex suffers from mold and roach infestation.  There is leaking in the drywall. The refrigerator leaks continuously as maintenance is unabe to stop the leaking. The leaking causes constant overages.  When I moved into this apartment complex, there was a ripped up living room couch that has been destroyed and peed on by the previous tenants pet dogs. (But I guess this is how African American students are treated) It took management 4 months to replace the couch including 2 months without a couch period. Oh and the hallways are never clean,  the elevators rarely work, the stairwell is disgusting,  and some of the ""secure"" doors are broken allowing any and everyone to have access to the ""safe"" buildings. This list really goes on and on. It is very important to stay on top of management and have a lawyer. P.S. Chantalle Berger is known to lie.  Have your facts ready,  because they will tell you anything.",a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,These apartments are amazing! I recommend them,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,It's been great. Love to live here,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Loved it! Would definitely suggest to friends.,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Love venue! Social atmosphere. Quiet enough to study. Study rooms and cafe are great features !,a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,"They had great customer service, and they were super nice.",7 months ago
