PropertyName,link,rating,review,date,reviewer
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,1.0,"I was super excited to move in to my new, very pricey apartment. When I arrive to my room and open the door I found it EMPTY. It is a furnished apartment and I didn't have any kind of bed, drawer or any of the things that supposedly come with the room. When I go and ask, they told me they must have forgotten to replace the furniture and will come tomorrow. So today I will have to sleep on the floor or on the sofa. Bad way to start my school year.",2014-09-29,Ana G.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,4.0,"I am living at the Ramble and liking how the environment is almost always clean. My only complain may be the pet waste that pets owner left on the road when they walk their pets. Otherwise, it's great to live here. Clubhouse is nice and has variety of entertainments. There are always patrols during night so I feel safe walking outside at 12am!",2015-02-11,Tiffany C.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,1.0,"5 STARS for the facilities - very new and in good condition. I am satisfied.

-5 STARS for management. Every time you have a question or have a problem, they will never even try to help you. They are NEVER available to take your calls. They will return your email and say that they will help but in reality, they never do. I have experienced many many problems with them before. Below is just 1 example.

Since I change my parking permit type to a cheaper one, my monthly rent is cheaper. However, they still charge my bank the same amount (I set automatic payment). I email the manager J.D MANY MANY times about the issue. NO REPLY.

However, when I mention in my last email that I know Carley (the manager from the headquarter), he IMMEDIATELY replies my email in 2 seconds and say that he already solves it.

It only takes him a few strokes on the computer to solve the issue for me, yet never takes time to solve it until I mention I know the manager from the headquarter!

My other friend who also stays here gets issue with the managers as well.

PLEASE PLEASE STAY AWAY IF YOU WANT RESPONSIBLE AND HONEST MANAGERS WHO ARE WORTH WHAT THEY GET PAID. 

ALSO SEE ON WIKIDAVIS TO SEE HOW PEOPLE TALK ABOUT THIS PLACE!",2013-06-06,Boba T.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,4.0,"I love living at the Ramble. My room is spacious and so is the bathroom! Lots of great amenities such as the gym, pool, and study rooms as well. Some people may say Ramble is pricey, but it's because it is the nicest student housing in the whole town.",2014-12-09,Nicole L.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,1.0,"This is the worst deal in Davis.  

Ridiculously expensive rents; it sucks how much Davis landlords try to take advantage of students here.",2013-10-27,Snow ..
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,4.0,"Viridian, Rambles, and Solstice Apartments make up the entire West Village. All three apartments are pretty new, Solstice being the newest addition. ALL rooms in the apartments come with its own private bathroom. Every person is on an individual lease. There are lots of amenities available to residents which supposedly should justify the insane high cost of rent, unfortunately there are many, many, MANY kinks in providing said amenities to residents such as reliable internet, working printer, etc. (I have resorted to buying my own printer, putting me out another $100, and my apartment attempted to get more reliable internet with a router.) TAPS is always around to give tickets to those parking for too long in two hour parking spaces. Buses only go to the Silo, not the MU, so unless you bike or drive, prepare to walk about a mile to the other side of campus from the silo. Parking permits are also not available to residents of West Village because West Village is considered on campus housing, despite its location in the middle of nowhere past the freeway. Even with all the shortcomings, staff and management do put in an effort in maintaining and solving issues. Overall, I'd maybe consider $700 max to be reasonable rent, not the $854 I'm paying currently to live at Solstice Apartments West Village.",2014-05-07,Evelynn C.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,4.0,I love living here at West Village. The amenities and the people here are amazing. There are a few things that could be improved including more ways to save on rent as well as improved maintenance response times.,2014-12-30,Brittany S.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,4.0,Good fun place to live lots of nice friendly dogs and people too. The staff could be better organized but worked out well during move in after some back and forth,2014-12-30,Jessica G.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,5.0,The room is awesome and when I first moved in the staff was efficent. The maintanence of the grounds are impressive especially the upkeep of the bike paths. Thank you west village.,2014-10-23,Rachel H.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,4.0,"pretty ok. the utilities are nice, the location is nice. I like that the bus runs every 15 minutes so there is no reason for me to drive to school. I would like if there was a replacement coffee shop though.",2014-10-17,Osamede J.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,3.0,"So far, not bad. I didn't like the fact that my apartment was left a mess by the previous tenant and West Village did not clean up, but the amenities and the front desk is helpful.",2014-10-07,Lhawang T.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,3.0,West village is in a convenient location very close to campus and accessible via a bike path that does not have too much traffic. They also have free coffee in the office :),2014-11-06,Neema S.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,1.0,"Great facilities, terrible management.  The organization is horrendous and their communication with residents is only good in the sense that they send a ton of e-mails when they're hosting dumb luaus or you have outstanding fees.  Beyond that, my online resident username and password have stopped working and had to be changed 3 times in just a couple of months (which has kept me from making payments on time, meaning a $75 late fee), the management have not done a single thing to help me find someone to take over my lease (they refuse to even tell prospective renters that my room is available & VACANT) and they have failed to communicate several details about the leasing process/the lease itself with me throughout my entire search for a new leaser.  

This complex wastes money like it's going out of style on pointless movie nights and Oscar viewing parties that approximately 12 people attend -- usually just for the free food -- and ugly customized West Village bro-tanks and frisbees that probably nobody will ever wear or use.  What's worse is that things like these are funded by all of the premiums that the Ramble staff has decided to charge extra for (living on the second/third floor and having a pool view all cost extra regardless of whether or not you ask to be put in those rooms).  

And don't even get me STARTED on the parking.",2012-10-05,Dylan G.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,1.0,"The actual complex is lovely great apartments and lounges, but no amount of money you pay nor how nice the complex is does not make up for how terrible the management is. You will be shocked.",2014-10-29,Azrael R.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,1.0,"DO NOT LIVE HERE. Yes, the amenities are nice but the internet sucks and is unreliable, the people working there are unhelpful, and always expect to move in to a dirty apartment. Also, don't expect to get your security deposit back even if you leave the apartment in better condition than move-in. I lived there 2 years and it is over priced and not worth it. My roommate and I kept the apartment in great shape, and despite fixing anything in the apartment that needed it and making sure it was spotless, we still both OWED money. Not even didn't get back our deposit... we each OWED money for fixing the apartment and leaving better than the mess we moved in to. If you want any of your deposit back, be sure to take pictures and document them on the same day you move in. DO NOT trust the management's promise that you will get it back, even if you fill out the move-in sheet.",2014-12-21,Emy T.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,1.0,"Finally got fed up with the Ramble Apartments to write a review about it. 

Outwardly, the West Village Apartments looks like a pretty nice place to live. They have 4x4s, 3x3s, 2x2s, each with their own bathrooms and they frequently offer specials and discounts for leasing. Even though it may seem new, it comes at a price. 

West Village is all about conserving energy, and I'm all for it. However, if they pretend that their apartments offer the best (the best rooms, the best leasing office, the best internet) then it better be THE best. New does NOT mean best. The first year I moved into the Rambles, our front door was broken for at least 3 months before the maintenance came to fix it. (They had to wait for the order to come in.) 

Things are frequently breaking in here. While the apartment itself costs quite a bit (one would think, expensive = good quality), the room inside is made out of cheap material. The walls are so thin, I can hear my roommates in the kitchen when they're whispering. From my room, I can hear people walking/running/stomping outside to the bus stop every morning. I CAN FEEL MY ROOM SHAKE WHEN THEY RUN PAST MY WINDOW. I can hear our upstairs neighbors drop a book on accident. I can hear people talking outside while they're walking their dogs. We use our dishwasher for drying our dishes and rarely ever use it, and it broke. Our blinds, broke. It's not like we are not purposely trying to break our apartment either but that this apartment is made out of cheap material so that when we move out and all these things are ""broken"" WE'LL be paying for it. It'll be coming out of OUR deposit. 

And the most vexing thing about the Ramble Apartments?
The internet and the management

Internet is a HUGE part of a college student's life. AND EVEN MORE SO DURING FINALS WEEK. For the TWO years I have lived in Ramble, the internet has been absolutely pathetic. They CLAIM it's the best, they CLAIM it's the fastest but it frequently doesn't work, even if you're using an ethernet cable. For TWO years I have had to deal with internet that went out and if you asked the leasing office managers to ""fix the internet"" the response you get doesn't help at all. They'll tell you to call Korcett, the internet company, because the managers can't do anything about it. 

It is not OUR job to call the company to ask them to fix the internet. Isn't that part of YOUR job description? Why do I have to do your job for you??? And how is it even remotely helpful if half the time the internet is out around 10pm? When I cannot reach either the leasing office OR the internet company? 

Why do you insist on upgrading the internet to a faster speed? It doesn't matter if it's faster if it doesn't even work. The past WEEK I've been calling Korcett to ask if the  have fixed the internet. At first it's ""It'll be fixed in a few days"", then it's ""I have confirmation that it is fixed now"". Excuse me, but if it lags to the point where I cannot open the page without disconnecting from the internet, IT IS NOT FIXED. So instead of trying to ""upgrade your internet speed"", FIX. IT. FIRST. Do you want to know why I'm so furious with this??? BECAUSE I HAVE BEEN BADGERING KORCETT ABOUT FIXING THE INTERNET COMPANY LAST WEEK FOR MIDTERMS AND THEY TELL ME IT'S FIXED. I HAVE HAD TO DEAL WITH LAGGY INTERNET FOR A WEEK AFTER I MADE MY CALLS AND NOW I CAN'T EVEN STUDY FOR FINALS AND IT'S THE NEXT WEEK. THEY ARE EQUALLY AS USELESS AS YOU LEASING MANAGERS. That is TWO weeks the internet has been acting up and NOTHING has happened. Oh, in fact, I'm disconnecting right now. I'm writing this rant WHILE the internet is down.

So help me God, I know I can use the leasing office to study but no one wants to pack their bags at 2-4AM IN THE MORNING, to walk over to leasing office to get their crap done. I shouldn't have to be resorting to this. 

Why Korcett anyways? Comcast would have been a better internet company. Oh wait a minute, I forgot. You guys only like to invest in cheap things that break, then charge the rest of us triple the price.",2014-03-15,Connie C.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,4.0,"edit on 10/2014: I have removed a star because service is truly incompetent and even rude here sometimes. Still good facilities, but man their front office staff...Smh.


A comment on facebook led me to view this page in interest, and I was so appalled when I saw all the poor reviews that I decided I had to write one to counter it. Now keep in mind that I ONLY have a desire to review when I feel like a place's reviews are not what they deserve (whether positive or negative) and that in no way am I affiliated with West Village or something so I feel obligated to write false positives. I'm simply a regular resident who's been living in the Rambles specifically for a year, and am planning to do yet another year. It's pretty much the best place to live in Davis - if you're trying to get your money's worth. Sure, there are places for $300 rent/month out there, and I pay $800/month. But it's so worth it. Here's the reasons why:

- it's fucking new. I was the first resident in my apartment. SPANKING NEW. I love that. No one else has sat on the toilet seat before me. CLEAN AND NEW.

- Everything is included in the rent already. $800 might sound hefty but it sure is worth it when you consider that I have Internet provided, and nearly unlimited utilities usage as well. I can take 1 hour long showers everyday and turn on the AC 24-hours at no extra cost.

- Free service requests. All I gotta do is go to the front office, be like yo my tub is clogged, and a guy will come fix it for me free and pronto.

- My room is pretty fucking big. And comes with furniture. And a great view. I don't have to worry about moving in huge beds and crap like others. I even got a free TV perk. I have my own bathroom. I have my own walk-in closet. I HAVE A WASHER AND DRYER. Life doesn't get much better for a college student.

- The place is pet-friendly. 

- The place is friendly. Well, ok, some ppl at the front office could smile a little more, but most of the staff are pretty nice and helpful. 

- I get so many perks. Free food, events every month for residents, $300 gift cards for renewing and all kinds of other bribery. I honestly can't complain.

- Someone was complaining about packages. I haven't had a problem. I get my mail efficiently and easily.

- There's guest parking right next to my building, super handy. another bonus.

- The apartments just look nice. The clubhouse looks nice. Oh yea. The clubhouse. Being a resident gives you access to: their 24hour study lounge and gym, with free printing and everything. The gym is pretty sick. Has a dance floor and random tanning machine too. And downstairs we've got a gaming room with your usual foosball and stuff, and then ALL THE GAMING SYSTEMS (PS3, Wii, etc) hooked up to TVS with games available for you to play. The clubhouse even has a theater in it. And a sick set of 3 pools, BBQ area, locker rooms, volleyball pit, etc. I mean, what more do you want, honestly.

- Now they've opened up a marketplace, cafe and restaurant. While all places are pricey, it's definitely convenient. And the restaurant makes some damn good pasta. And they take Aggie Cash which makes me happy.

- The layouts of the whole community looks nice. It's aesthetically pleasing. I love it. I'm very materialistic, I know.

- Personal V bus line that comes every 15 minutes now.

- And there's more but I'm already sounding too much like an advertisement.

Anyways, whatever. That's why I like West Village and I think all the reviewers below are mostly harsh and unrealistic. I mean, sure. There are places that West Village can improve on. Nothing is ever perfect though, and for a college community, I think it's pretty decent. I mean, I could be at the Lexington or something, where apparently rent can be $750/month..... but they have to buy their own water, furniture, Internet, cable, and there's a BIG electricity cap. And apparently where they must buy some random State Farm Insurance for $500 before they can even move in. Add all that together and I'm way over the $800/month I pay to stay here at the Rambles, and that place isn't even new or half as pretty as West Village. I'd be crazy to stay there. Or, sure, I could rent a room in a house downtown for $300/month, but it'd be old, dirty, cramped, and I'd be sharing all my bathrooms and personal space with WAY too many people. Not worth it.

All in all, West Village seems expensive at a quick glance, but it's worth it when you take a closer look.",2013-09-10,Alice H.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,4.0,"There have been a major change for the better UC Davis West Village.  Two new staff members have been hired to manage community relations, and they are terrific.  James and Tiffany work at the front desk and they are extremely effective in responding to issues or complaints.  In a complete reversal from the previous management, they take initiative to address any concerns personally, and immediately.  I wasn't planning on renewing my lease for another year because it was so unpleasant and difficult to deal with the management team, but now I think I am going to renew for another year.  I am pleasantly surprised.",2015-03-19,Timothée N.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,1.0,"If you can afford west village apartment, I would recommend you to choose another place to live. This place does not worth the money you spend.

First, there's always an internet issue in west village. They always say they will solve the internet issue, but still, slow and no connection

Second, they have free printing in the office. however, the printing machine always not working. I brought my own printing machine because the one in office are always out of ink or not working. Seriously, I pay more than 800 dollars every months. and where are the money goes? This is not what I expect to get for paying 800 dollars.

Third, parking permits is also a problem. They have plenty of parking space available, however, some of my friends brought a car and tried to apply for a parking permit. They said:""sorry but we don't have any parking space available."" and my friends need to find out other place to live. The parking permits are also expensive, you can get really good free parking space by living in other place in Davis.

Fourth, the officers. They are nice when you apply to live in the west village, but when you move in. the attitude changes. When I ask questions, they explain it with confusion and also not very good attitude. They are all students so you know.....

Fifth, the bus, west village are all students, and we can not purchase the school permits, but the bus in the beginning of each quarter are always late, and the bus are full of students, I really hate that because once the bus was late for 20 minutes!! everyone was late to school and we are stuck together because only one small bus for bunch of students.

This place is nice for , but I don't think it worths 800 dollars for living in a place like that. i am not renewing my lease next year because of all these problems they are having.I don't love living in west village and I am clad that I can move out this year!!",2014-05-07,Melissa N.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,1.0,"I would give this place 0 stars if it were possible. Like many of the other reviewers on this page my experience with West Village management has been nothing short of abysmal. My advice to anyone seeking housing is to avoid this place like the plague. Yes, the facilities are very nice but that crap that you must endure before, during, and after your stay is NOT worth the trouble. 

1st incident: I was urged my leasing staff to sign my contract in January to ensure that my preferences would be met. **NOTE: any preferences you put down on your papers and preferences and just that despite any guarantees anyone at the leasing office makes you. This became very apparent when I received an e-mail from the leasing office, a mere week before it was time to move in. Many of my friends who had also signed a lease with West Village had received their housing assignments many weeks before hand despite signing their leases later than my roommates and I. The e-mail that my intended roommates and I received stated that all the 4 bedroom apartment options had ""sold out"" and that we could no longer be housed together. To further rub salt in the wound, we were told we could either live separately and be housed with complete strangers, or 3 out of the 4 of us could choose to pay more and live in a 3 bedroom unit. When my roommates and I visited the office to speak to leasing staff, the front office assistants blatantly lied to us and said that no one with authority over the matter was present. After pressing further, the leasing manager finally came out of hiding, and yelled at us saying that she was ""swamped"" and had no time to meet with us, and that we should ""take or leave"" the options we were given then curtly turned to walk back into her office. When I asked about the 26 hour deadline we were given, she said that if we wanted any of her time then we would have to e-mail her. I asked if we could just have a moment of her time to discuss the matter and she VERY RUDELY said no and walked back into her office. 

Complaining to the community manager, who I understand was recently fired, was of no use either. My roommates and I sent several e-mails over a period of nearly a month and we never received a response. It was not until we went to the office and demanded to speak with him in person that we were able to secure an appointment time to speak with him, but that was also little to no help at all since all he did in response to our complaints was give us excuses about how stressed the leasing manager is and that West Village was not at fault. 

2nd incident: California Consumer Affairs requires landlords to refund, minus any deductions, security deposits to tenants within 21 calendar days after they move out. It has been nearly a month and I still have not received my refund, nor any word of any deductions. I sent a couple of e-mails to the leasing staff and even called the office and received no response via e-mail and the assistant at the front desk was VERY RUDE and blamed the post office for possibly losing my check then advised that I wait another 2 days to receive a response to my e-mail. Which reminds me to mention that the students hired to work the front desk have no sense of how to treat customers!!! Given that West Village is a ""professional office"" you would think that it would be common sense to at least send a check with such a large sum of money via certified mail or the like. I was so incredibly disappointed with the service I had received that I decided to send an e-mail to customer relations at the corporate office. And magically that 2 day wait time came down to me receiving a response within the hour. 

Overall, AVOID THIS PLACE! Management sucks and they will put you through hell before AND after you've moved out. Take your business elsewhere!!!",2014-09-30,Katherine K.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,1.0,"The most valuable piece of information is the fact that of the 30+ people I know currently living in the West Village, only 2 of them are renewing their lease. West Village has the worst renewal rate in all of Davis at below 50%. Personally I would recommend finding somewhere else to live for nearly half the rent. If given a second chance, I would have researched off campus housing a bit more and found a different place to live.
I feel it is time to leave my feedback on the experiences I had there. I will admit that I did not have the greatest time here and there are many things that have pissed me off over the course of my lease but all of this is the truth.
I'm going to start with management because they are the biggest complaint among anyone who lives here. Management straight up is horrible. I have had numerous encounters with them and I end up hating them more and more. They lost one of my checks for my monthly rent, waited until after the grace period and then charged me with a $75 fine. I told them I had sent it in 2 weeks ago but they refused to budge so I offered to pay again via their online portal so that they couldn't lose my check again. They refused and said I would need to pay in cash or check so I had to get another check mailed to me so I could give it to them in person.
I had a piece of workout equipment that I stored outside my apartment in a fenced off, cement, ""patio"" type area. It was never a problem, no one complained about it because it was not visible from the outside. However, management took offense to my equipment and told me I had to get rid of it or else everyone in my apartment would be fined for its removal. Apparently we don't lease that fenced off area outside our door even though 2nd floor and up get a patio. If you walked down the entire row of apartments, everyone stored stuff in the first floor ""patio"" area. I really didn't understand this policy and was forced to get rid of a very valuable, important piece of property. No one else was ever forced to remove their stuff.
The Jacuzzi is broken a lot and is quite disgusting. It is literally a bowl of dead bugs and the water often turns a shade of green. Also, the Jacuzzi closes at 10pm every day of the week! As if anyone wants to go in the Jacuzzi before 10.
There was an incident where a student was having a beer while studying in one of the lounges. The student was not being belligerent or anything. I do agree with their enforcement of the ""open container"" policy and the student should not have been drinking but management acquired a photo of the student with the beer in their hand and posted it on Facebook stating that the 24 hour privileges would be revoked for the solstice lounge because of this person. That is incredibly unprofessional and they should have taken different action in how they dealt with this situation.
The internet sucks. A lot. There are nights where the internet just disappears. At the beginning of the year they had the entire proximity (all three apartment areas) running on the same wifi. As you could imagine, it didn't work. After weeks of telling us that they were working on a solution, renaming the wifi, and having the wifi shut off for days, they ""fixed it."" The internet is still spotty and turns off a lot. I've missed multiple homework assignments that had to be turned in online because of this.
Make sure you understand your lease is up August 15 and you must move out at that date. That leaves half of a month between then and the start of most leases. Additionally, they charge rent for the ENTIRE month of August. That's $800+ for 15 days. Ridiculous. And if you want to move out early (like at the end of the school year in June) you cannot turn in your key then. You can only turn it in up to a week before August 15. 
Our apartments were brand new and we were the first people to live in them. That was a definite plus. However, when we moved in the doors had not been sealed on the bottom (bug/wind proofing) so therefore the entire apartment was covered in dust and dead bugs. It was disgusting and we ended up having to clean it all on our own with no acknowledgement from management. The doors still have some gaps under them so we have bug issues. There are spiders appearing all the time and we had a big ant problem mid-year. My roommate got bitten one night by a spider and had a huge welt for a week.
I can go on forever but Yelp has a character limit. Hopefully this won't get deleted like most of their other negative posts so people can read more than just the good reviews. Basically if I could sum up the West Village apartments I would describe it as a ""resort style"" complex that treats its residents like they pay half of what they do to live there.",2014-06-09,Doug W.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,1.0,"If you read other reviews you get the point that management sucks, now let me tell a few things other reviewers have forgot to mention. Yes utilities are included and yes the ramble can even come furnished for an extra small fee but in the end, its not worth it. The internet is slow! They sent out a letter that the internet was going to be 2x faster at no extra cost..... it hasn't been. I was lucky to get my apartment for cheap because everywhere they placed me there was a roommate who was allergic to dogs (i was bringing my dog) and they placed me in a complex, 3x3, a day before move-in date. I never got to get in contact with my new roommates.

Anyways if you read the contract, you pay extra if you go over there limits on the amount of water, gas, and electric amount they provide for each individual. So even though people say its free its limited. So you cannot have a mini fridge because it takes up too much voltage. 

Other apartments like the one I am living in next year (2x2), are cheaper. I am going to pay for electric and gas bills but it will not exceed over $700 max for rent/laundry/utilities/internet and the ramble I was paying $814 and that was because of the roommate issue normally it would have been $925 for a 2x2.

There are so many college students(all are college students) they are so noisy! And RUDE! On the first week I was living here I took my dog out to a patch of grass in front of my complex to do her business and I saw a chicken neck on the grass! Things like this are so common. No one ever picks up their dog's poop, many dogs are not leashed and there is a guy on the third floor of my complex who always has his dog downstairs while he is inside his apartment.... no one is watching his dog! And the guys above our building always smoke and throw their cigarette buds in front of our door! The Ramble is suppose to be smoke free! 

The move out is ridiculous. I am moving out soon and they have such a high demand. First off, the majority of their things such as furniture and appliances are CHEAP. But the charges to replaces it are outrageous. They will find anything to charge you. They have a fee for the amount of cleaning they have to do even if its almost nothing! From past experiences every apartment complex has to clean each apartment for new residents, they expect us to do that for them and will charge us for anything they have to do. If accidentally leave a piece of paper behind they will charge you $25 for trash removal, how insane. If anyone has ever had carpet they will know that even if you do not spill anything on it after a year the carpet won't be new anymore. The scruffs will not be as soft. And they charge $75 for carpet cleaning and $325 for carpet replacement. Why do apartments have carpet! Carpet gets old FAST!

Do not get me started on parking! I brought my car in the beginning of the year and could not get a permit and placed me on a wait list. I received three tickets in the first quarter. They have 2 hour guest parking. If you do not move your car you will get ticketed. But i was in school from 11-4pm how can I move my car? And if you live in the Ramble you cannot get a parking permit to park on campus. They informed me that if I had a permit I will get fined $300 and my permit will be confiscated (the manager told me this!) Wow the Ramble doesn't allow me to have a permit from them nor the school. Parking at school daily would cost me $40 a week without a permit. I did not bring my car up during during Winter quarter I decided my boyfriend was going to give me lifts if I needed them (he does not live here) and in the middle of Winter Quarter I was getting charged an extra $25 so I emailed the management. Never got a response. Soon I got an email that I needed to pay the $25 immediately so I replied to that email asking why. The manager finally responded telling me that it was for parking. How in the world was I being charged if I never got an email saying I was off the waitlist. I was never even given a permit or the information of my vehicle. The manager told me he was going to take me off the list...The next month I got the same thing. I called him up this time and he told me he had taken me off the list but doesn't know why I was being charged. So once again he said he took me off the list. He actually did this time. A week later I got an email saying ""we have a parking spot open for you. You have until so and so to reserve your spot"" Half the school year past until I finally had a parking spot. I was getting charged even when there wasn't even a spot open.

 And they are building more complexes what they need is a parking structure!!! So many students live here you need to guarantee one parking spot per student since everyone has to live in one room (no shared rooms). You get an average of $900 per person living here and the Ramble really cannot make room for student parking. The majority of students are 2nd years and above so they usually have a car!!",2014-06-10,Jessica A.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,2.0,"I lived at The Ramble the first year it was open, from September 2011-August 2012 in a 2 bedroom. My rent was $955/month plus an additional $12.50/month for a covered tandem parking space.

Some pros are: 
- The gym. Really nice, each machine has a TV attached to it, and it's generally not very crowded (unlike the ARC) however that was only when half of the units were occupied.
- Each room has its own bathroom (although this is also a con because guests have to walk through your room to use the bathroom, there is no bathroom accessible from the main living area.)
- Washer & dryer in unit 
- Nice kitchen appliances (with the exception of a really small microwave). 
- Brand new! Clean, nice floors, nice cabinets. 
- Nice TV (that stays in the apartment) and one month free rent special when we signed our lease. Not sure if this is still being offered. 

I know this complex is new so they are still working out the kinks, however there have been quite a few problems this year.

Some cons are: 
- Parking. The covered spot is not worth it. The covers are so high that it does not protect your car against rain, and only moderately protects the car from the sun when it's hot. Not worth the price. Also, tandem parking is extremely inconvenient and really expensive ($25/month) for your a single parking spot. It is better to get an uncovered reserved spot because you are not going to ever be ""boxed in"" to your parking spot. If you and your roommate both drive a lot, DO NOT get tandem parking. Biggest pain ever to have to move your car at random times or not be able to get into your parking spot. The issue is that there is a reserved spot behind your tandem spot so there were times where I was in the inside tandem but was still able to get out because no one was parked behind me, but I returned home 20 minutes later and someone had parked there so my roommate would have to come down and move her car so I could get in. This would not happen if you had a ""normal"" tandem spot. Also, it took me 40 minutes to scrape my parking permit off my car after I moved out. So that was annoying. 

- Guest parking. There is none. When my friends came to visit for the weekend, they had to park at my friends' house on the other side of Davis and I had to go pick them up. There is only 2 hour visitor parking that is enforced M-F 10:00am-6:00pm. The Ramble argues that your friends can stay for the weekend, but the catch is they can park in a visitor spot on a Friday at 4pm (no earlier) and won't have to move their car until Monday at 10:00am. When we signed our lease they said there would be guest passes, but then when we asked after move-in they acted like they never said that. I would have seriously considered not living here had I known that it would almost be impossible for my friends to come visit (for longer than two hours) because The Ramble is not located near any shopping centers or anything so there is really nowhere for visitors to park.

- Packages. They do not notify you when you get a package, and then send out e-mails complaining that their mail room is full and residents need to pick up their packages. Many apartments send out a mass e-mail each day to the residents that received a packages, it's not a very difficult task and I don't see why someone in their office could have that responsibility.

- Pets. Dogs are allowed at the Ramble, however there is a 40lb weight limit so there are quite a lot of small, yappy dogs. We unfortunately live above an apartment where a Chihuahua lives and because it is cooped up, alone in an apartment all day, it barks incessantly. I have also been woken up to dogs barking very loudly at each other while on a walk through the complex.

- Internet - The internet in this complex is awful. It goes out constantly, and when it does work, it runs painfully slow. I have had to go to friend's houses late at night because the internet died while I was trying to study. I recently bought a TV episode off of iTunes, and it has taken 4 hours to download this show. The internet is extremely unreliable and definitely the biggest consistent problem for residents. I've recently been on The Ramble facebook page and the internet is still a constant problem right now. 

Overall, I would not live here again. Yes, it is a very nice apartment, but definitely not worth the price. Even if we did not have as many problems, I still think it's just too expensive. There are plenty of nice apartments and houses in Davis that are much more affordable.",2013-03-20,Sam G.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,3.0,It is convenient but there are quite a few spiders. The complex is safe and nice with a lot of amenities and events.,2014-10-20,Jennifer T.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,1.0,"My daughter moved in two ago but still couldn't her a parking space. We were told she is on top of waiting list since 2 weeks ago. The staff we signed up lease with  in Feb. with Amber F., who is not returning call or reply our email. At mean time there are other residents getting parking space yesterday. How is their waiting list ran? Can I see the waiting list who is ahead of me? They should publsh their waiting list. This is the worst service I have ever experienced. Should I call up Carmel Partner's CEO to get this resolved?",2012-09-27,Joe P.
West Village UC Davis,https://www.yelp.com/biz/west-village-davis?osq=west+village+at+uc,1.0,"The Ramble Apartment is the worst apartment complex in Davis, hands down. They only opened last year. Go to davis wiki and look at the terrible reviews. You don't want to live there. 

Firstly, the apartments are made of the worst materials possible. They hastily constructed everything. There are problems everywhere. Maintenance is so slow and unresponsive. Management is rude and untruthful. They are very shady. 

Next, the place is overpriced. Who pays $1000 for just 1 bedroom in a 2 bedroom apartment? That's insane. The 1 bedroom apartments here are over $1700 per month. Ridiculous. This isn't USC or Harvard. We at UC Davis aren't so rich. 

Finally, the zero net energy and environmental thing is BS. They are so wasteful in resources. You get unlimited electricity and water. Also, they keep giving out plastic marketing shit like frisbees, cups, etc. Plus, the internet sucks- very unreliable. Construction noises are also very loud. This will continue for the next few years. 

Buyer Beware. Don't move here.",2012-05-13,Steven M.
